run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
9,227382,101,101,PAYMENT,0,0,0
9,228094,711,711,STOCK_LEVEL,0,0,0
9,228151,57,57,PAYMENT,0,0,0
9,229445,3847,3847,NEW_ORDER,0,0,0
9,229476,31,31,PAYMENT,0,0,0
9,229528,51,51,PAYMENT,0,0,0
9,229577,48,48,PAYMENT,0,0,0
9,230962,4303,4303,NEW_ORDER,0,0,0
9,234013,4436,4436,NEW_ORDER,0,0,0
9,234014,0,0,DELIVERY,0,0,0
9,234580,3617,3617,NEW_ORDER,0,0,0
9,236955,8804,8804,NEW_ORDER,0,0,0
9,236955,0,0,DELIVERY,0,0,0
9,239134,4554,4554,NEW_ORDER,0,0,0
9,242970,3835,3835,NEW_ORDER,0,0,0
9,242993,8979,8979,DELIVERY_BG,0,0,0
9,249690,6696,6696,NEW_ORDER,0,0,0
9,249740,50,50,PAYMENT,0,0,0
9,249788,48,48,PAYMENT,0,0,0
9,252273,9303,9303,NEW_ORDER,0,0,0
9,252314,41,41,PAYMENT,0,0,0
9,253100,16145,16145,DELIVERY_BG,0,0,0
9,253100,0,0,DELIVERY,0,0,0
9,255941,3627,3627,NEW_ORDER,0,0,0
9,255985,44,44,PAYMENT,0,0,0
9,256397,6608,6608,NEW_ORDER,0,0,0
9,260736,4751,4751,NEW_ORDER,0,0,0
9,261988,5591,5591,NEW_ORDER,0,0,0
9,262029,41,41,PAYMENT,0,0,0
9,262070,41,41,PAYMENT,0,0,0
9,262112,42,42,PAYMENT,0,0,0
9,264224,11124,11123,DELIVERY_BG,0,0,0
9,264294,70,70,PAYMENT,0,0,0
9,264339,44,44,PAYMENT,0,0,0
9,264457,3721,3721,NEW_ORDER,0,0,0
9,264497,40,40,PAYMENT,0,0,0
9,264535,37,37,PAYMENT,0,0,0
9,264566,31,31,PAYMENT,0,0,0
9,267817,5705,5705,NEW_ORDER,0,0,0
9,267852,3513,3513,PAYMENT,0,0,0
9,271385,3533,3533,NEW_ORDER,0,0,0
9,271436,50,50,PAYMENT,0,0,0
9,271476,40,40,PAYMENT,0,0,0
9,271528,52,52,PAYMENT,0,0,0
9,271957,4139,4139,NEW_ORDER,0,0,0
9,272719,8153,8153,NEW_ORDER,0,0,0
9,272753,33,33,PAYMENT,0,0,0
9,272753,0,0,DELIVERY,0,0,0
9,279559,8030,8030,NEW_ORDER,0,0,0
9,279603,43,43,PAYMENT,0,0,0
9,279635,32,32,PAYMENT,0,0,0
9,279674,39,39,PAYMENT,0,0,0
9,279703,29,29,PAYMENT,0,0,0
9,279733,30,30,PAYMENT,0,0,0
9,279847,7890,7890,PAYMENT,0,0,0
9,279906,59,59,PAYMENT,0,0,0
9,281217,8464,8464,DELIVERY_BG,0,0,0
9,284592,4686,4686,NEW_ORDER,0,0,0
9,285184,591,591,ORDER_STATUS,0,0,0
9,285255,70,70,PAYMENT,0,0,0
9,286647,6914,6914,NEW_ORDER,0,0,0
9,289497,8280,8280,NEW_ORDER,0,0,0
9,289981,483,483,STOCK_LEVEL,0,0,0
9,290028,47,47,PAYMENT,0,0,0
9,290060,31,31,PAYMENT,0,0,0
9,290094,34,34,PAYMENT,0,0,0
9,290127,32,32,PAYMENT,0,0,0
9,295243,9987,9987,PAYMENT,0,0,0
9,295314,71,71,PAYMENT,0,0,0
9,295315,8667,8667,NEW_ORDER,0,0,0
9,298464,8337,8337,NEW_ORDER,0,0,0
9,298465,0,0,DELIVERY,0,0,0
9,302814,7499,7499,NEW_ORDER,0,0,0
9,304673,9358,9358,NEW_ORDER,0,0,0
9,304712,38,38,PAYMENT,0,0,0
9,304746,34,34,PAYMENT,0,0,0
9,304772,26,26,PAYMENT,0,0,0
9,304802,30,30,PAYMENT,0,0,0
9,304802,0,0,DELIVERY,0,0,0
9,307294,4479,4479,NEW_ORDER,0,0,0
9,307363,69,69,PAYMENT,0,0,0
9,309315,10850,10850,DELIVERY_BG,0,0,0
9,312687,5324,5324,NEW_ORDER,0,0,0
9,313274,3959,3959,NEW_ORDER,0,0,0
9,313307,32,32,PAYMENT,0,0,0
9,313347,40,40,PAYMENT,0,0,0
9,313405,58,58,PAYMENT,0,0,0
9,313456,50,50,PAYMENT,0,0,0
9,315245,10443,10443,DELIVERY_BG,0,0,0
9,320443,7755,7755,NEW_ORDER,0,0,0
9,321247,7791,7791,NEW_ORDER,0,0,0
9,321731,6486,6486,NEW_ORDER,0,0,0
9,324971,3724,3724,NEW_ORDER,0,0,0
9,325044,72,72,PAYMENT,0,0,0
9,325085,40,40,PAYMENT,0,0,0
9,325122,37,37,PAYMENT,0,0,0
9,327522,5790,5790,NEW_ORDER,0,0,0
9,331088,10645,10645,NEW_ORDER,0,0,0
9,331184,96,96,PAYMENT,0,0,0
9,331184,0,0,DELIVERY,0,0,0
9,331222,6100,6100,NEW_ORDER,0,0,0
9,331257,34,34,PAYMENT,0,0,0
9,331863,4340,4340,NEW_ORDER,0,0,0
9,336940,5077,5077,NEW_ORDER,0,0,0
9,342526,11269,11269,NEW_ORDER,0,0,0
9,342591,11407,11407,DELIVERY_BG,0,0,0
9,345016,8075,8075,NEW_ORDER,0,0,0
9,345107,91,91,PAYMENT,0,0,0
9,346145,3618,3618,NEW_ORDER,0,0,0
9,347339,4748,4748,NEW_ORDER,0,0,0
9,347415,76,76,PAYMENT,0,0,0
9,352632,7524,7524,NEW_ORDER,0,0,0
9,353202,5787,5787,NEW_ORDER,0,0,0
9,353289,7143,7143,NEW_ORDER,0,0,0
9,353809,607,607,ORDER_STATUS,0,0,0
9,353862,53,53,PAYMENT,0,0,0
9,357604,3742,3742,NEW_ORDER,0,0,0
9,357646,41,41,PAYMENT,0,0,0
9,357646,0,0,DELIVERY,0,0,0
9,359539,6250,6250,NEW_ORDER,0,0,0
9,359576,36,36,PAYMENT,0,0,0
9,359623,47,47,PAYMENT,0,0,0
9,360199,7567,7567,NEW_ORDER,0,0,0
9,360778,579,579,STOCK_LEVEL,0,0,0
9,368364,7586,7586,NEW_ORDER,0,0,0
9,368672,11026,11026,DELIVERY_BG,0,0,0
9,369279,9656,9656,NEW_ORDER,0,0,0
9,372835,4471,4471,NEW_ORDER,0,0,0
9,373278,443,443,ORDER_STATUS,0,0,0
9,374547,5268,5268,NEW_ORDER,0,0,0
9,374577,29,29,PAYMENT,0,0,0
9,374614,36,36,PAYMENT,0,0,0
9,376619,7946,7946,NEW_ORDER,0,0,0
9,382471,7857,7857,NEW_ORDER,0,0,0
9,383903,10625,10625,NEW_ORDER,0,0,0
9,383952,7333,7333,PAYMENT,0,0,0
9,389437,6966,6966,NEW_ORDER,0,0,0
9,391171,7218,7218,NEW_ORDER,0,0,0
9,393848,9945,9945,NEW_ORDER,0,0,0
9,393904,56,56,PAYMENT,0,0,0
9,393947,43,43,PAYMENT,0,0,0
9,393991,43,43,PAYMENT,0,0,0
9,398868,7697,7697,NEW_ORDER,0,0,0
9,398901,33,33,PAYMENT,0,0,0
9,398934,33,33,PAYMENT,0,0,0
9,399349,5357,5357,NEW_ORDER,0,0,0
9,399387,452,452,ORDER_STATUS,0,0,0
9,401363,11925,11925,NEW_ORDER,0,0,0
9,401959,596,596,STOCK_LEVEL,0,0,0
9,403578,4191,4191,NEW_ORDER,0,0,0
9,403579,0,0,DELIVERY,0,0,0
9,405507,6157,6157,NEW_ORDER,0,0,0
9,405538,30,30,PAYMENT,0,0,0
9,406271,732,732,STOCK_LEVEL,0,0,0
9,406322,50,50,PAYMENT,0,0,0
9,406800,478,478,ORDER_STATUS,0,0,0
9,410441,3641,3641,NEW_ORDER,0,0,0
9,411840,9881,9881,NEW_ORDER,0,0,0
9,414805,11226,11226,DELIVERY_BG,0,0,0
9,414856,51,51,PAYMENT,0,0,0
9,414910,54,54,PAYMENT,0,0,0
9,416614,6173,6173,NEW_ORDER,0,0,0
9,416655,40,40,PAYMENT,0,0,0
9,420459,8618,8618,NEW_ORDER,0,0,0
9,424442,9532,9532,NEW_ORDER,0,0,0
9,426137,9482,9482,NEW_ORDER,0,0,0
9,426265,127,127,PAYMENT,0,0,0
9,426314,49,49,PAYMENT,0,0,0
9,428811,4369,4369,NEW_ORDER,0,0,0
9,428862,50,50,PAYMENT,0,0,0
9,429630,9170,9170,NEW_ORDER,0,0,0
9,435467,9153,9153,NEW_ORDER,0,0,0
9,436891,7260,7260,NEW_ORDER,0,0,0
9,436892,0,0,DELIVERY,0,0,0
9,439417,3950,3950,NEW_ORDER,0,0,0
9,440413,11551,11551,NEW_ORDER,0,0,0
9,446871,6458,6458,NEW_ORDER,0,0,0
9,447405,534,534,ORDER_STATUS,0,0,0
9,448552,11660,11660,DELIVERY_BG,0,0,0
9,450815,3410,3410,NEW_ORDER,0,0,0
9,450846,30,30,PAYMENT,0,0,0
9,450866,11448,11448,NEW_ORDER,0,0,0
9,450940,74,74,PAYMENT,0,0,0
9,450977,37,37,PAYMENT,0,0,0
9,451009,31,31,PAYMENT,0,0,0
9,453184,4631,4631,NEW_ORDER,0,0,0
