run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
3,49000,0.592155844156,0.0,0.0208311688312,0.383428571429,0.00316883116883,0.0,0.000415584415584,0.0,0.0,0.0,0
3,50000,0.592658588738,0.0,0.0209754607474,0.382853069952,0.00310559006211,0.0,0.000407290499949,0.0,0.0,0.0,49
3,51000,0.593182271911,0.0,0.0209622679177,0.38231183869,0.00314434018766,0.0,0.000399281293671,0.0,0.0,0.0,73
3,52000,0.593460917234,0.0,0.0208996133327,0.382115412853,0.0030835495081,0.0,0.000440507072586,0.0,0.0,0.0,100
3,53000,0.590721352416,0.0,0.0208913649025,0.384833349342,0.00312169820382,0.0,0.000432235135914,0.0,0.0,0.0,133
3,54000,0.590913375436,0.0,0.0209727589782,0.384532001131,0.0031576962956,0.0,0.00042416815911,0.0,0.0,0.0,197
3,55000,0.591031099593,0.0,0.0209181784524,0.384487226953,0.00314698259904,0.0,0.000416512402814,0.0,0.0,0.0,215
3,56000,0.591518567338,0.0,0.0209535930185,0.383982546248,0.00313622108086,0.0,0.000409072314895,0.0,0.0,0.0,244
3,57000,0.591773847803,0.0,0.0209003215434,0.383797784923,0.00312611647017,0.0,0.00040192926045,0.0,0.0,0.0,273
3,58000,0.590747487161,0.0,0.0209366633016,0.384804459465,0.0031163586885,0.0,0.000395031383049,0.0,0.0,0.0,303
3,59000,0.589852008457,0.0,0.0209259179359,0.385684083359,0.00314967424602,0.0,0.000388316002934,0.0,0.0,0.0,333
3,60000,0.589800161229,0.0,0.0208324494039,0.385803385803,0.00313971742543,0.0,0.000424286138572,0.0,0.0,0.0,354
3,61000,0.590159829738,0.0,0.0208655009807,0.385427534115,0.0031298251471,0.0,0.000417310019614,0.0,0.0,0.0,388
3,62000,0.590309997947,0.0,0.0208581400123,0.385300759598,0.0031205091357,0.0,0.000410593307329,0.0,0.0,0.0,406
3,63000,0.590552771941,0.0,0.0208501697107,0.385041215452,0.00311136253435,0.0,0.000444480362049,0.0,0.0,0.0,428
3,64000,0.59102660992,0.0,0.02084244859,0.384590907283,0.00310250188934,0.0,0.000437532317728,0.0,0.0,0.0,494
3,65000,0.59127403752,0.0,0.0208749461481,0.384326166138,0.00309403517017,0.0,0.000430815023695,0.0,0.0,0.0,518
3,66000,0.588589283648,0.0,0.0209080739112,0.386992246268,0.00308606256992,0.0,0.000424333603364,0.0,0.0,0.0,548
3,67000,0.585667059315,0.0,0.0209750351484,0.389824068093,0.00311585667059,0.0,0.000417980772884,0.0,0.0,0.0,569
3,68000,0.585660801198,0.0,0.0209284912018,0.389853987271,0.00314488955447,0.0,0.000411830774991,0.0,0.0,0.0,599
3,69000,0.585869765726,0.0,0.0209186496956,0.389632909057,0.00313595277624,0.0,0.000442722744881,0.0,0.0,0.0,622
3,70000,0.586006255,0.0,0.0209106116808,0.389519237763,0.00312750018183,0.0,0.000436395374209,0.0,0.0,0.0,658
3,71000,0.586324357273,0.0,0.0208684427552,0.389221556886,0.00311950948403,0.0,0.000466133601061,0.0,0.0,0.0,681
3,72000,0.586677509458,0.0,0.0208605876321,0.388890853163,0.00311140968073,0.0,0.000459640066471,0.0,0.0,0.0,703
3,73000,0.587035358114,0.0,0.0209219610852,0.388485947416,0.00310342422763,0.0,0.000453309156845,0.0,0.0,0.0,737
3,74000,0.587664683017,0.0,0.0209143132331,0.387843555433,0.00313026727667,0.0,0.000447181039524,0.0,0.0,0.0,0
3,75000,0.587867884178,0.0,0.0209443633525,0.38765742218,0.00308903900336,0.0,0.000441291286194,0.0,0.0,0.0,34
3,76000,0.588288499548,0.0,0.0209038223175,0.387290208033,0.00308197380322,0.0,0.000435496298281,0.0,0.0,0.0,65
3,77000,0.588472603419,0.0,0.0208326444231,0.387189577064,0.00307529512913,0.0,0.000429879964287,0.0,0.0,0.0,92
3,78000,0.588757589606,0.0,0.0207938891428,0.386890383234,0.00310112946399,0.0,0.000457008552589,0.0,0.0,0.0,115
3,79000,0.588855227536,0.0,0.0207554466933,0.386844140776,0.0030939796313,0.0,0.000451205362898,0.0,0.0,0.0,148
3,80000,0.588993570565,0.0,0.0207524349099,0.386720987969,0.00308740212617,0.0,0.000445604430581,0.0,0.0,0.0,178
3,81000,0.589455814392,0.0,0.0207174070232,0.38630576252,0.00308088905656,0.0,0.000440127008079,0.0,0.0,0.0,200
3,82000,0.589596273292,0.0,0.0207142857143,0.386149068323,0.00307453416149,0.0,0.000465838509317,0.0,0.0,0.0,224
3,83000,0.589684585174,0.0,0.0207106038292,0.386076337752,0.00306823760432,0.0,0.000460235640648,0.0,0.0,0.0,256
3,84000,0.590147036532,0.0,0.020676064878,0.385660148552,0.00306199787782,0.0,0.000454752160073,0.0,0.0,0.0,314
3,85000,0.590269039487,0.0,0.0207322188268,0.385493438792,0.00305590508718,0.0,0.000449397806939,0.0,0.0,0.0,343
3,86000,0.59059548133,0.0,0.0206982322111,0.385182553078,0.00307956530751,0.0,0.000444168073199,0.0,0.0,0.0,367
3,87000,0.59072149861,0.0,0.0207229620957,0.385043172838,0.00307332064979,0.0,0.000439045807113,0.0,0.0,0.0,393
3,88000,0.590919613404,0.0,0.0207187915967,0.384831298108,0.00306730713583,0.0,0.000462989756352,0.0,0.0,0.0,423
3,89000,0.591010528725,0.0,0.0207427328908,0.384699015793,0.00308995193408,0.0,0.000457770656901,0.0,0.0,0.0,449
3,90000,0.591280731038,0.0,0.0207372620024,0.384445638951,0.0030837129035,0.0,0.000452655105101,0.0,0.0,0.0,473
3,91000,0.591516982821,0.0,0.0207598903251,0.384197862459,0.00307761177326,0.0,0.000447652621566,0.0,0.0,0.0,498
3,92000,0.591631150717,0.0,0.020728399845,0.384125754137,0.00307189904245,0.0,0.000442796258372,0.0,0.0,0.0,524
3,93000,0.591699290935,0.0,0.0207243956525,0.384044679278,0.00309360199305,0.0,0.000438032140608,0.0,0.0,0.0,554
3,94000,0.592095996533,0.0,0.0206674251043,0.383715260848,0.00306083753183,0.0,0.000460479982664,0.0,0.0,0.0,609
3,95000,0.592233269906,0.0,0.020716640313,0.383512448744,0.00308203575161,0.0,0.000455605285021,0.0,0.0,0.0,632
3,96000,0.592027793985,0.0,0.0207128838912,0.383732032037,0.00307643345887,0.0,0.000450856627592,0.0,0.0,0.0,664
3,97000,0.58997847656,0.0,0.0207622447373,0.385689537509,0.00312352354454,0.0,0.00044621764922,0.0,0.0,0.0,692
3,98000,0.590101325019,0.0,0.0207326578332,0.385580670304,0.00314367368148,0.0,0.00044167316186,0.0,0.0,0.0,727
3,99000,0.590268490896,0.0,0.0207283201317,0.385454171382,0.00311181977163,0.0,0.000437197819154,0.0,0.0,0.0,747
3,100000,0.590396415205,0.0,0.0207245970924,0.385314560684,0.00313160373756,0.0,0.0004328232808,0.0,0.0,0.0,773
3,101000,0.590567654769,0.0,0.0207451099012,0.385133091349,0.00312563016737,0.0,0.000428513813269,0.0,0.0,0.0,806
3,102000,0.590706032095,0.0,0.0207392248372,0.384985899324,0.00311961865782,0.0,0.000449225086725,0.0,0.0,0.0,827
3,103000,0.590923696764,0.0,0.0207627851793,0.384754183454,0.0031144177769,0.0,0.000444916825271,0.0,0.0,0.0,859
3,104000,0.591138310894,0.0,0.020758873929,0.384553243574,0.00310893512852,0.0,0.000440636474908,0.0,0.0,0.0,58
3,105000,0.591197866149,0.0,0.0207080504365,0.384553831232,0.00310378273521,0.0,0.000436469447139,0.0,0.0,0.0,47
3,106000,0.591357817116,0.0,0.0207287488291,0.384382581126,0.0030985035909,0.0,0.000432349338265,0.0,0.0,0.0,77
3,107000,0.591509411513,0.0,0.0207505413702,0.384218166242,0.00309354401161,0.0,0.000428336863146,0.0,0.0,0.0,100
3,108000,0.591574530281,0.0,0.0207925693675,0.384096749098,0.00308823876093,0.0,0.000447912492044,0.0,0.0,0.0,128
3,109000,0.591674647854,0.0,0.02079002079,0.384008035693,0.00308346375762,0.0,0.000443831904506,0.0,0.0,0.0,156
3,110000,0.591810753883,0.0,0.0208318866745,0.383839085249,0.00307848991968,0.0,0.00043978427424,0.0,0.0,0.0,159
3,111000,0.592173773425,0.0,0.0208729958483,0.383443814941,0.00307360598206,0.0,0.000435809803427,0.0,0.0,0.0,186
3,112000,0.592244044372,0.0,0.0209128932533,0.383342425896,0.00306873977087,0.0,0.000431896708492,0.0,0.0,0.0,218
3,113000,0.592277192034,0.0,0.0208840227088,0.3833468505,0.00306389114175,0.0,0.000428043615392,0.0,0.0,0.0,239
3,114000,0.592563644484,0.0,0.0209245198749,0.383028137561,0.00305940151854,0.0,0.000424296560965,0.0,0.0,0.0,263
3,115000,0.592641785098,0.0,0.0209412493912,0.382919378404,0.00305485456236,0.0,0.000442732545269,0.0,0.0,0.0,329
3,116000,0.592868114988,0.0,0.0209567698047,0.382664033355,0.00307219662058,0.0,0.000438885231512,0.0,0.0,0.0,364
3,117000,0.591532135242,0.0,0.0209738479614,0.383991123102,0.0030677516209,0.0,0.000435142073887,0.0,0.0,0.0,399
3,118000,0.590443317873,0.0,0.0210333297379,0.384985438464,0.00308488836156,0.0,0.000453025563585,0.0,0.0,0.0,414
3,119000,0.590565835918,0.0,0.0210289870574,0.384875387742,0.00308054337362,0.0,0.000449245908653,0.0,0.0,0.0,450
3,120000,0.590720074681,0.0,0.0209827300887,0.384775321424,0.00307633555395,0.0,0.000445538252641,0.0,0.0,0.0,472
3,121000,0.590872748696,0.0,0.020956068002,0.384678505302,0.00305083319307,0.0,0.000441844807272,0.0,0.0,0.0,498
3,122000,0.590964106845,0.0,0.0209515859766,0.38459933222,0.00304674457429,0.0,0.000438230383973,0.0,0.0,0.0,519
3,123000,0.591066216804,0.0,0.0209269110555,0.384529403241,0.00304278528699,0.0,0.000434683612428,0.0,0.0,0.0,540
3,124000,0.591327201051,0.0,0.0209223061761,0.384280551905,0.00303876478318,0.0,0.0004311760841,0.0,0.0,0.0,576
3,125000,0.59143311064,0.0,0.0208978328173,0.384206452664,0.00303487045788,0.0,0.000427733420238,0.0,0.0,0.0,636
3,126000,0.591666835054,0.0,0.0208531188749,0.384004526258,0.00303097658065,0.0,0.000444543231829,0.0,0.0,0.0,660
3,127000,0.591712773635,0.0,0.0208684147222,0.383930719269,0.00302702269265,0.0,0.000461069681661,0.0,0.0,0.0,682
3,128000,0.591805072103,0.0,0.0208453505719,0.383868722029,0.00302337145699,0.0,0.000457483838886,0.0,0.0,0.0,704
3,129000,0.591833109655,0.0,0.0208415568011,0.383851740744,0.00301965737744,0.0,0.000453935422752,0.0,0.0,0.0,741
3,130000,0.591860715615,0.0,0.0208378214293,0.383835020857,0.00301600047003,0.0,0.00045044162864,0.0,0.0,0.0,765
3,131000,0.591973569138,0.0,0.0208143037606,0.383752793703,0.00301234088038,0.0,0.000446992517734,0.0,0.0,0.0,790
3,132000,0.592026847191,0.0,0.020829717063,0.383691103011,0.0030087369091,0.0,0.000443595826342,0.0,0.0,0.0,813
3,133000,0.592186363462,0.0,0.0208644385743,0.383503694346,0.00300524482217,0.0,0.000440258795605,0.0,0.0,0.0,843
3,134000,0.592400493968,0.0,0.0208416452931,0.38331908426,0.00300180488268,0.0,0.000436971596846,0.0,0.0,0.0,27
3,135000,0.592475957005,0.0,0.0208561191778,0.383235904205,0.00299830284744,0.0,0.000433716764096,0.0,0.0,0.0,70
3,136000,0.592628643094,0.0,0.0208524418322,0.383093424181,0.00299496471557,0.0,0.000430526177863,0.0,0.0,0.0,103
3,137000,0.592745382243,0.0,0.0208310105177,0.383023005166,0.00297320399896,0.0,0.00042739807485,0.0,0.0,0.0,123
3,138000,0.592727876474,0.0,0.0208460161972,0.38301326397,0.00298854391499,0.0,0.000424299444721,0.0,0.0,0.0,145
3,139000,0.592758772251,0.0,0.0208775913852,0.382957292506,0.00298512929456,0.0,0.000421214563036,0.0,0.0,0.0,168
3,140000,0.5920868411,0.0,0.0209102314672,0.383566376348,0.00300016364529,0.0,0.000436387439315,0.0,0.0,0.0,170
3,141000,0.592337828811,0.0,0.0209066782213,0.383343263103,0.00297893083464,0.0,0.000433299030493,0.0,0.0,0.0,201
3,142000,0.592467104084,0.0,0.0208848732566,0.383223979061,0.00299379728228,0.0,0.000430246316016,0.0,0.0,0.0,222
3,143000,0.592491054421,0.0,0.0208819183594,0.383209015007,0.00299076068574,0.0,0.000427251526534,0.0,0.0,0.0,249
3,144000,0.592709143625,0.0,0.0208436461354,0.383035146029,0.00298776607029,0.0,0.00042429814016,0.0,0.0,0.0,274
3,145000,0.592707034885,0.0,0.0208922207202,0.382977229235,0.00300215944802,0.0,0.000421355712003,0.0,0.0,0.0,325
3,146000,0.592928377153,0.0,0.0209219610852,0.382697538183,0.00301624938978,0.0,0.000435874189274,0.0,0.0,0.0,349
3,147000,0.592993454092,0.0,0.020884563433,0.382675856336,0.00301319571918,0.0,0.000432930419423,0.0,0.0,0.0,385
3,148000,0.593123258454,0.0,0.0208641508136,0.382589700368,0.00299287901201,0.0,0.0004300113523,0.0,0.0,0.0,407
3,149000,0.593012130531,0.0,0.0208781821288,0.382658465744,0.00302409021015,0.0,0.000427131385614,0.0,0.0,0.0,446
3,150000,0.593045160633,0.0,0.0208747008808,0.382617992974,0.00302089167218,0.0,0.000441253839757,0.0,0.0,0.0,470
3,151000,0.59324319768,0.0,0.0208874203446,0.382413432685,0.00301763377052,0.0,0.000438315519741,0.0,0.0,0.0,497
3,152000,0.593334449841,0.0,0.020850778764,0.382381510635,0.00299782281025,0.0,0.000435437950092,0.0,0.0,0.0,522
3,153000,0.593354851591,0.0,0.0208471981898,0.382337282044,0.0030114468255,0.0,0.000449221349661,0.0,0.0,0.0,552
3,154000,0.593580059175,0.0,0.0208433197243,0.382122018546,0.00300831418701,0.0,0.000446288368403,0.0,0.0,0.0,25
3,155000,0.593703296162,0.0,0.0208083561891,0.382039448833,0.00300546896812,0.0,0.000443429847756,0.0,0.0,0.0,84
3,156000,0.593808645702,0.0,0.0207901564973,0.381957930123,0.00300265996508,0.0,0.000440607712267,0.0,0.0,0.0,112
3,157000,0.593893402085,0.0,0.0207715133531,0.381897488285,0.002999789204,0.0,0.000437807073016,0.0,0.0,0.0,139
3,158000,0.593957947313,0.0,0.0207685491017,0.381825505518,0.0029968581326,0.0,0.00045113993394,0.0,0.0,0.0,165
3,159000,0.59406970973,0.0,0.0207656222482,0.381722409901,0.00299396404041,0.0,0.000448294080917,0.0,0.0,0.0,187
3,160000,0.594100520262,0.0,0.0207786422287,0.381652427092,0.00302292651107,0.0,0.000445483906894,0.0,0.0,0.0,219
3,161000,0.593675389359,0.0,0.0207921574828,0.382069728832,0.00302000158115,0.0,0.000442722744881,0.0,0.0,0.0,251
3,162000,0.592211955497,0.0,0.0207901188007,0.38354076309,0.00301716009806,0.0,0.0004400025143,0.0,0.0,0.0,279
3,163000,0.590822478368,0.0,0.0208352856652,0.384890513229,0.00301440039984,0.0,0.0004373223378,0.0,0.0,0.0,301
3,164000,0.590797603154,0.0,0.0208326865162,0.384923468596,0.00301158061411,0.0,0.000434661119563,0.0,0.0,0.0,327
3,165000,0.590825631451,0.0,0.0208452268905,0.384888367715,0.00300874851491,0.0,0.000432025427782,0.0,0.0,0.0,386
3,166000,0.590948130425,0.0,0.0208429189289,0.384758136253,0.00302137971228,0.0,0.000429434679918,0.0,0.0,0.0,417
3,167000,0.591014422051,0.0,0.0208250754642,0.384715065402,0.00300332347471,0.0,0.000442113607952,0.0,0.0,0.0,439
3,168000,0.591089559024,0.0,0.0208364903773,0.384618881649,0.00301560842552,0.0,0.000439460524322,0.0,0.0,0.0,460
3,169000,0.591063842608,0.0,0.0208339610135,0.384637401705,0.00302792925793,0.0,0.000436865415323,0.0,0.0,0.0,498
3,170000,0.591164357918,0.0,0.0208611007113,0.384500187196,0.00302508423811,0.0,0.000449269936353,0.0,0.0,0.0,523
3,171000,0.591403772574,0.0,0.0208578362042,0.384284416919,0.0030073396954,0.0,0.000446634608227,0.0,0.0,0.0,550
3,172000,0.591447981884,0.0,0.0208694107722,0.384219173216,0.00301940411172,0.0,0.000444030016429,0.0,0.0,0.0,575
3,173000,0.591538518137,0.0,0.0208814656758,0.384136560959,0.00300198660879,0.0,0.000441468618939,0.0,0.0,0.0,597
3,174000,0.591631309437,0.0,0.0208778346745,0.384038039503,0.00301389904901,0.0,0.000438917337235,0.0,0.0,0.0,4
3,175000,0.591809717777,0.0,0.0208757637475,0.383866744254,0.00301134710503,0.0,0.000436427116672,0.0,0.0,0.0,70
3,176000,0.591980790928,0.0,0.020858043799,0.383689646194,0.0030231145312,0.0,0.00044840454769,0.0,0.0,0.0,105
3,177000,0.591850530737,0.0,0.0208555072922,0.383827632828,0.00302045278025,0.0,0.0004458763628,0.0,0.0,0.0,131
3,178000,0.590503432494,0.0,0.0209239130435,0.385111556064,0.00301773455378,0.0,0.000443363844394,0.0,0.0,0.0,160
3,179000,0.590337628353,0.0,0.0209488864238,0.385243337031,0.00302926870893,0.0,0.00044087948346,0.0,0.0,0.0,192
3,180000,0.590414097415,0.0,0.0209735814901,0.385161509306,0.00301238898003,0.0,0.0004384228093,0.0,0.0,0.0,213
3,181000,0.590512088438,0.0,0.0209701691959,0.385057875417,0.00300980295636,0.0,0.000450063993474,0.0,0.0,0.0,238
3,182000,0.590555586639,0.0,0.0209673809657,0.385022100375,0.00300732949141,0.0,0.000447602528954,0.0,0.0,0.0,264
3,183000,0.590643518905,0.0,0.0209637481568,0.384915004312,0.00301866844726,0.0,0.000459060178616,0.0,0.0,0.0,290
3,184000,0.590721678012,0.0,0.0209474791079,0.384858044164,0.00301621561791,0.0,0.000456583098124,0.0,0.0,0.0,323
3,185000,0.590862804459,0.0,0.0209439933948,0.384725471309,0.00301362322829,0.0,0.000454107609743,0.0,0.0,0.0,382
3,186000,0.591012989146,0.0,0.0209414051272,0.384596433118,0.0029974952437,0.0,0.000451677365489,0.0,0.0,0.0,399
3,187000,0.591033478101,0.0,0.0209255149692,0.384582919225,0.00300880859348,0.0,0.000449279111244,0.0,0.0,0.0,435
3,188000,0.591094378462,0.0,0.0209097926626,0.384542462859,0.00300645982584,0.0,0.000446906190328,0.0,0.0,0.0,453
3,189000,0.591095844278,0.0,0.0209200511888,0.384535596417,0.00300397386677,0.0,0.000444534249343,0.0,0.0,0.0,0
3,190000,0.591156371432,0.0,0.0209165215061,0.384470052258,0.00300147393809,0.0,0.000455580865604,0.0,0.0,0.0,35
3,191000,0.591256247917,0.0,0.0209130289903,0.384378540487,0.00299900033322,0.0,0.000453182272576,0.0,0.0,0.0,60
3,192000,0.591338822812,0.0,0.020897145206,0.384316533408,0.00299667183791,0.0,0.000450826736677,0.0,0.0,0.0,86
3,193000,0.591333597151,0.0,0.0209207228598,0.384289671547,0.00300751879699,0.0,0.000448489645166,0.0,0.0,0.0,119
3,194000,0.59012585467,0.0,0.0209320332288,0.385503746768,0.00299216525151,0.0,0.000446200081366,0.0,0.0,0.0,144
3,195000,0.588944159388,0.0,0.0209940856214,0.386628020837,0.00298982935777,0.0,0.000443904795477,0.0,0.0,0.0,205
3,196000,0.588486666926,0.0,0.0210289781657,0.387042304745,0.00300042863266,0.0,0.000441621530348,0.0,0.0,0.0,235
3,197000,0.588584203453,0.0,0.0210250180916,0.386940452807,0.00299803576967,0.0,0.000452289879045,0.0,0.0,0.0,258
3,198000,0.588636889609,0.0,0.0210342256165,0.386870323228,0.00300856283268,0.0,0.000449998714289,0.0,0.0,0.0,282
3,199000,0.58866572854,0.0,0.0210438787259,0.386836382244,0.00300626838941,0.0,0.00044774210055,0.0,0.0,0.0,315
3,200000,0.588513823125,0.0,0.0210401710707,0.386971131816,0.0030166488468,0.0,0.000458225141286,0.0,0.0,0.0,343
3,201000,0.587415775875,0.0,0.0210623638482,0.388051573028,0.00301433709914,0.0,0.00045595014945,0.0,0.0,0.0,369
3,202000,0.586330753913,0.0,0.0210722657727,0.389131147128,0.00301212411464,0.0,0.000453709071661,0.0,0.0,0.0,395
3,203000,0.585311712254,0.0,0.0210692652094,0.390157643252,0.00300989502991,0.0,0.000451484254487,0.0,0.0,0.0,426
3,204000,0.584194498527,0.0,0.0210673456143,0.391281014428,0.00300783785133,0.0,0.000449303579452,0.0,0.0,0.0,447
3,205000,0.583172903755,0.0,0.0210897619018,0.392296896153,0.00299330542894,0.0,0.000447132761169,0.0,0.0,0.0,65
3,206000,0.583225184471,0.0,0.021073578306,0.39222811376,0.0030158082737,0.0,0.000457315189044,0.0,0.0,0.0,107
3,207000,0.583148831488,0.0,0.0210701107011,0.392312423124,0.0030135301353,0.0,0.000455104551046,0.0,0.0,0.0,137
3,208000,0.582061232234,0.0,0.0210799495648,0.393394459474,0.0030114213664,0.0,0.000452937359987,0.0,0.0,0.0,168
3,209000,0.580985100447,0.0,0.0211005933019,0.394454393723,0.00300914927573,0.0,0.00045076325183,0.0,0.0,0.0,189
3,210000,0.580745680509,0.0,0.0211094270991,0.394677174901,0.00301909669597,0.0,0.00044862079418,0.0,0.0,0.0,221
3,211000,0.580899744171,0.0,0.0211179224791,0.394531061447,0.00300477868417,0.0,0.00044649321813,0.0,0.0,0.0,240
3,212000,0.580961302875,0.0,0.021114073647,0.394465662607,0.00301458048089,0.0,0.000444380389614,0.0,0.0,0.0,269
3,213000,0.580021995888,0.0,0.0211232247884,0.39538803615,0.00302443456223,0.0,0.000442308611868,0.0,0.0,0.0,299
